,rv_dt,value,category,rv_seen
1102,2022-09-12,98.58,All Open Resolvers,1622
1103,2022-09-14,98.26,All Open Resolvers,1894
1104,2022-09-15,97.37,All Open Resolvers,1749
1105,2022-09-16,98.62,All Open Resolvers,1591
1106,2022-09-17,98.42,All Open Resolvers,1452
1107,2022-09-18,96.79,All Open Resolvers,1712
1108,2022-09-19,97.03,All Open Resolvers,1481
1109,2022-09-20,92.01,All Open Resolvers,1302
1110,2022-09-21,95.11,All Open Resolvers,1044
1111,2022-09-22,97.4,All Open Resolvers,1231
1112,2022-09-23,96.55,All Open Resolvers,1132
1113,2022-09-24,96.81,All Open Resolvers,1097
1114,2022-09-25,96.55,All Open Resolvers,1071
1115,2022-09-26,96.58,All Open Resolvers,877
1116,2022-09-27,95.45,All Open Resolvers,989
1117,2022-09-28,97.45,All Open Resolvers,901
1118,2022-09-29,95.18,All Open Resolvers,893
1119,2022-09-30,95.47,All Open Resolvers,817
1120,2022-10-01,98.57,All Open Resolvers,629
1121,2022-10-02,97.44,All Open Resolvers,664
1122,2022-10-03,96.11,All Open Resolvers,617
1123,2022-10-04,96.1,All Open Resolvers,821
1124,2022-10-05,95.74,All Open Resolvers,938
1125,2022-10-06,96.35,All Open Resolvers,877
1126,2022-10-07,94.54,All Open Resolvers,604
1127,2022-10-08,94.8,All Open Resolvers,788
1128,2022-10-09,97.5,All Open Resolvers,879
1129,2022-10-10,96.85,All Open Resolvers,921
1130,2022-10-11,99.1,All Open Resolvers,998
1131,2022-10-12,96.77,All Open Resolvers,1023
1132,2022-10-13,97.19,All Open Resolvers,926
1133,2022-10-14,97.1,All Open Resolvers,792
1134,2022-10-15,95.34,All Open Resolvers,751
1135,2022-10-16,96.39,All Open Resolvers,721
1136,2022-10-17,89.09,All Open Resolvers,660
1137,2022-10-18,93.0,All Open Resolvers,586
1138,2022-10-19,98.33,All Open Resolvers,539
1139,2022-10-20,99.0,All Open Resolvers,701
1140,2022-10-21,100.0,All Open Resolvers,685
1141,2022-10-22,99.2,All Open Resolvers,622
1142,2022-10-23,99.04,All Open Resolvers,521
1143,2022-10-24,99.39,All Open Resolvers,493
1144,2022-10-25,99.82,All Open Resolvers,569
1145,2022-10-26,100.0,All Open Resolvers,682
1146,2022-10-27,99.25,All Open Resolvers,530
1147,2022-10-28,99.01,All Open Resolvers,704
1148,2022-10-29,99.35,All Open Resolvers,620
1149,2022-10-30,99.44,All Open Resolvers,539
1150,2022-10-31,99.28,All Open Resolvers,557
1151,2022-11-01,99.69,All Open Resolvers,639
1152,2022-11-02,98.89,All Open Resolvers,718
1153,2022-11-03,95.92,All Open Resolvers,686
1154,2022-11-04,96.82,All Open Resolvers,629
1155,2022-11-05,96.83,All Open Resolvers,756
1156,2022-11-06,93.33,All Open Resolvers,675
1157,2022-11-07,96.91,All Open Resolvers,711
1158,2022-11-08,93.3,All Open Resolvers,761
1159,2022-11-09,97.05,All Open Resolvers,644
1160,2022-11-10,94.74,All Open Resolvers,893
1161,2022-11-11,97.61,All Open Resolvers,587
1162,2022-11-12,97.29,All Open Resolvers,517
1163,2022-11-13,97.32,All Open Resolvers,597
1164,2022-11-14,96.88,All Open Resolvers,640
1165,2022-11-15,97.21,All Open Resolvers,646
1166,2022-11-16,97.07,All Open Resolvers,615
1167,2022-11-17,97.23,All Open Resolvers,542
1168,2022-11-18,95.87,All Open Resolvers,653
1169,2022-11-19,94.94,All Open Resolvers,711
1170,2022-11-20,94.81,All Open Resolvers,810
1171,2022-11-21,95.57,All Open Resolvers,745
1172,2022-11-22,97.05,All Open Resolvers,677
1173,2022-11-23,95.66,All Open Resolvers,738
1174,2022-11-24,93.53,All Open Resolvers,835
1175,2022-11-25,96.48,All Open Resolvers,823
1176,2022-11-26,94.18,All Open Resolvers,808
1177,2022-11-27,94.99,All Open Resolvers,678
1178,2022-11-28,96.71,All Open Resolvers,759
1179,2022-11-29,98.63,All Open Resolvers,876
1180,2022-11-30,97.57,All Open Resolvers,824
1181,2022-12-01,72.01,All Open Resolvers,886
1182,2022-12-02,7.38,All Open Resolvers,1043
1183,2022-12-03,5.91,All Open Resolvers,964
1184,2022-12-04,8.09,All Open Resolvers,878
1185,2022-12-05,6.95,All Open Resolvers,1022
1186,2022-12-06,11.57,All Open Resolvers,821
1187,2022-12-07,6.28,All Open Resolvers,892
1188,2022-12-08,10.86,All Open Resolvers,1096
1189,2022-12-09,5.83,All Open Resolvers,1097
1190,2022-12-10,6.97,All Open Resolvers,975
1191,2022-12-11,8.89,All Open Resolvers,1012
1192,2022-12-12,16.47,All Open Resolvers,996
1193,2022-12-13,15.27,All Open Resolvers,812
1194,2022-12-14,24.42,All Open Resolvers,819
1195,2022-12-15,15.37,All Open Resolvers,872
1196,2022-12-16,12.72,All Open Resolvers,896
1197,2022-12-17,15.51,All Open Resolvers,806
1198,2022-12-18,13.08,All Open Resolvers,841
1199,2022-12-19,12.67,All Open Resolvers,813
1200,2022-12-20,11.18,All Open Resolvers,912
1201,2022-12-21,14.67,All Open Resolvers,852
1202,2022-12-22,12.88,All Open Resolvers,877
1203,2022-12-23,14.11,All Open Resolvers,879
1204,2022-12-24,15.95,All Open Resolvers,865
1205,2022-12-25,12.68,All Open Resolvers,899
1206,2022-12-26,12.25,All Open Resolvers,808
1207,2022-12-27,13.15,All Open Resolvers,745
1208,2022-12-28,12.51,All Open Resolvers,871
1209,2022-12-29,11.69,All Open Resolvers,804
1210,2022-12-30,11.72,All Open Resolvers,674
1211,2022-12-31,13.15,All Open Resolvers,783
1212,2023-01-01,95.79,All Open Resolvers,594
1213,2023-01-02,95.55,All Open Resolvers,719
1214,2023-01-03,13.82,All Open Resolvers,702
1215,2023-01-04,17.04,All Open Resolvers,757
1216,2023-01-05,12.23,All Open Resolvers,801
1217,2023-01-06,11.23,All Open Resolvers,721
1218,2023-01-07,10.64,All Open Resolvers,733
1219,2023-01-08,10.66,All Open Resolvers,666
1220,2023-01-09,13.64,All Open Resolvers,814
1221,2023-01-10,98.89,All Open Resolvers,723
1222,2023-01-11,12.43,All Open Resolvers,724
1223,2023-01-12,16.19,All Open Resolvers,704
1224,2023-01-13,13.4,All Open Resolvers,582
1225,2023-01-14,13.26,All Open Resolvers,513
1226,2023-01-15,15.28,All Open Resolvers,615
1227,2023-01-16,16.57,All Open Resolvers,525
1228,2023-01-17,18.22,All Open Resolvers,472
1229,2023-01-18,13.41,All Open Resolvers,552
1230,2023-01-19,16.29,All Open Resolvers,571
1231,2023-01-20,11.49,All Open Resolvers,583
1232,2023-01-21,16.51,All Open Resolvers,533
1233,2023-01-22,14.17,All Open Resolvers,515
1234,2023-01-23,14.72,All Open Resolvers,530
1235,2023-01-24,14.19,All Open Resolvers,465
1236,2023-01-31,22.88,All Open Resolvers,944
1237,2023-02-01,19.26,All Open Resolvers,1106
1238,2023-02-02,14.2,All Open Resolvers,1275
1239,2023-02-03,16.88,All Open Resolvers,1511
1240,2023-02-04,14.27,All Open Resolvers,1254
1241,2023-02-05,17.02,All Open Resolvers,1398
1242,2023-02-06,14.01,All Open Resolvers,1527
1243,2023-02-07,14.61,All Open Resolvers,1280
1244,2023-02-08,11.26,All Open Resolvers,977
1245,2023-02-09,11.48,All Open Resolvers,1176
1246,2023-02-10,15.07,All Open Resolvers,1035
1247,2023-02-11,10.55,All Open Resolvers,1081
1248,2023-02-12,13.86,All Open Resolvers,938
1249,2023-02-13,13.11,All Open Resolvers,1144
1250,2023-02-14,13.5,All Open Resolvers,1274
1251,2023-02-15,30.14,All Open Resolvers,1148
1252,2023-02-16,14.61,All Open Resolvers,1109
1253,2023-02-17,16.08,All Open Resolvers,1051
1254,2023-02-18,13.72,All Open Resolvers,991
1255,2023-02-19,16.7,All Open Resolvers,982
1256,2023-02-20,16.72,All Open Resolvers,939
1257,2023-02-21,12.92,All Open Resolvers,813
1258,2023-02-22,7.84,All Open Resolvers,855
1259,2023-02-23,7.9,All Open Resolvers,911
1260,2023-02-24,6.04,All Open Resolvers,1077
1261,2023-02-25,12.79,All Open Resolvers,1063
1262,2023-02-26,11.16,All Open Resolvers,1039
1263,2023-02-27,7.74,All Open Resolvers,1034
1264,2023-02-28,12.88,All Open Resolvers,1025
1265,2023-03-01,12.89,All Open Resolvers,908
1266,2023-03-02,7.66,All Open Resolvers,1057
1267,2023-03-03,6.02,All Open Resolvers,1230
1268,2023-03-04,8.36,All Open Resolvers,1184
1269,2023-03-05,8.79,All Open Resolvers,1195
1270,2023-03-06,8.84,All Open Resolvers,1177
1271,2023-03-07,7.5,All Open Resolvers,1174
1272,2023-03-08,10.59,All Open Resolvers,1039
1273,2023-03-09,7.18,All Open Resolvers,1044
1274,2023-03-10,29.07,All Open Resolvers,922
1275,2023-03-11,7.74,All Open Resolvers,943
1276,2023-03-12,6.17,All Open Resolvers,908
1277,2023-03-13,9.87,All Open Resolvers,1044
1278,2023-03-14,7.37,All Open Resolvers,841
1279,2023-03-15,9.29,All Open Resolvers,1077
1280,2023-03-16,8.34,All Open Resolvers,1043
1281,2023-03-17,4.67,All Open Resolvers,1091
1282,2023-03-18,7.26,All Open Resolvers,881
1283,2023-03-19,6.24,All Open Resolvers,882
1284,2023-03-20,8.55,All Open Resolvers,1017
1285,2023-03-21,21.89,All Open Resolvers,877
1286,2023-03-22,96.62,All Open Resolvers,829
1287,2023-03-23,88.58,All Open Resolvers,1016
1288,2023-03-24,99.66,All Open Resolvers,1165
1289,2023-03-25,98.0,All Open Resolvers,1001
1290,2023-03-26,97.97,All Open Resolvers,1082
1291,2023-03-27,97.63,All Open Resolvers,1011
1292,2023-03-28,88.48,All Open Resolvers,1137
1293,2023-03-29,98.5,All Open Resolvers,998
1294,2023-03-30,88.63,All Open Resolvers,1082
1295,2023-03-31,99.58,All Open Resolvers,959
1296,2023-04-01,94.24,All Open Resolvers,1093
1297,2023-04-02,89.05,All Open Resolvers,1132
1298,2023-04-03,97.73,All Open Resolvers,1233
1299,2023-04-04,88.99,All Open Resolvers,1117
1300,2023-04-05,92.68,All Open Resolvers,1243
1301,2023-04-06,90.86,All Open Resolvers,1269
1302,2023-04-07,98.12,All Open Resolvers,1279
1303,2023-04-08,86.55,All Open Resolvers,1331
1304,2023-04-09,97.77,All Open Resolvers,1483
1305,2023-04-10,87.99,All Open Resolvers,1466
1306,2023-04-11,99.03,All Open Resolvers,1440
1307,2023-04-12,98.41,All Open Resolvers,1261
1308,2023-04-13,98.34,All Open Resolvers,1142
1309,2023-04-14,92.78,All Open Resolvers,1537
1310,2023-04-15,97.42,All Open Resolvers,1395
1311,2023-04-16,88.75,All Open Resolvers,1298
1312,2023-04-18,91.46,All Open Resolvers,1381
1313,2023-04-19,98.24,All Open Resolvers,1480
1314,2023-04-20,98.56,All Open Resolvers,1254
1315,2023-04-21,98.41,All Open Resolvers,1511
1316,2023-04-22,99.27,All Open Resolvers,1379
1317,2023-04-23,98.83,All Open Resolvers,1111
1318,2023-04-24,96.95,All Open Resolvers,1081
1319,2023-04-25,95.88,All Open Resolvers,1166
1320,2023-04-26,97.48,All Open Resolvers,1109
1321,2023-04-27,98.08,All Open Resolvers,1044
1322,2023-04-28,96.78,All Open Resolvers,1087
1323,2023-04-29,98.98,All Open Resolvers,1177
1324,2023-04-30,98.57,All Open Resolvers,1046
1325,2023-05-01,94.35,All Open Resolvers,1079
1326,2023-05-02,7.33,All Open Resolvers,1310
1327,2023-05-03,6.7,All Open Resolvers,1522
1328,2023-05-04,6.38,All Open Resolvers,1411
1329,2023-05-05,4.72,All Open Resolvers,1545
1330,2023-05-06,6.92,All Open Resolvers,1416
1331,2023-05-07,7.5,All Open Resolvers,1280
1332,2023-05-08,6.69,All Open Resolvers,1376
1333,2023-05-09,9.62,All Open Resolvers,1393
1334,2023-05-10,8.06,All Open Resolvers,1538
1335,2023-05-11,5.36,All Open Resolvers,1493
1336,2023-05-12,5.64,All Open Resolvers,1559
1337,2023-05-13,4.4,All Open Resolvers,1386
1338,2023-05-14,7.54,All Open Resolvers,1379
1339,2023-05-15,9.67,All Open Resolvers,1427
1340,2023-05-16,7.32,All Open Resolvers,1339
1341,2023-05-17,10.19,All Open Resolvers,1188
1342,2023-05-18,7.74,All Open Resolvers,1305
1343,2023-05-19,6.71,All Open Resolvers,1178
1344,2023-05-20,5.97,All Open Resolvers,1222
1345,2023-05-21,5.54,All Open Resolvers,1191
1346,2023-05-22,7.38,All Open Resolvers,1097
1347,2023-05-23,6.45,All Open Resolvers,1023
1348,2023-05-24,12.03,All Open Resolvers,1089
1349,2023-05-25,9.22,All Open Resolvers,954
1350,2023-05-26,4.87,All Open Resolvers,863
1351,2023-05-27,5.71,All Open Resolvers,963
1352,2023-05-28,6.1,All Open Resolvers,983
1353,2023-05-29,7.19,All Open Resolvers,1112
1354,2023-05-30,6.92,All Open Resolvers,910
1355,2023-05-31,17.03,All Open Resolvers,1051
1356,2023-06-01,5.92,All Open Resolvers,1182
1357,2023-06-02,4.6,All Open Resolvers,1522
1358,2023-06-03,5.21,All Open Resolvers,1421
1359,2023-06-04,5.95,All Open Resolvers,1193
1360,2023-06-05,5.93,All Open Resolvers,1333
1361,2023-06-06,5.78,All Open Resolvers,1316
1362,2023-06-07,77.23,All Open Resolvers,1234
1363,2023-06-09,59.0,All Open Resolvers,1417
1364,2023-06-10,11.14,All Open Resolvers,1400
1365,2023-06-11,8.98,All Open Resolvers,1225
1366,2023-06-12,17.61,All Open Resolvers,994
1367,2023-06-13,11.88,All Open Resolvers,825
1368,2023-06-14,16.6,All Open Resolvers,1169
1369,2023-06-15,8.19,All Open Resolvers,1172
1370,2023-06-16,6.61,All Open Resolvers,1044
1371,2023-06-17,5.41,All Open Resolvers,869
1372,2023-06-18,8.47,All Open Resolvers,1027
1373,2023-06-19,5.71,All Open Resolvers,1068
1374,2023-06-20,5.73,All Open Resolvers,942
1375,2023-06-21,12.98,All Open Resolvers,863
1376,2023-06-22,2.91,All Open Resolvers,963
1377,2023-06-23,3.14,All Open Resolvers,861
1378,2023-06-24,4.52,All Open Resolvers,796
1379,2023-06-25,6.54,All Open Resolvers,703
1380,2023-06-26,3.91,All Open Resolvers,818
1381,2023-06-27,2.97,All Open Resolvers,572
1382,2023-06-28,8.03,All Open Resolvers,685
1383,2023-06-29,5.87,All Open Resolvers,784
1384,2023-06-30,2.74,All Open Resolvers,731
1385,2023-07-01,3.19,All Open Resolvers,721
1386,2023-07-02,1.94,All Open Resolvers,620
1387,2023-07-03,2.14,All Open Resolvers,608
1388,2023-07-04,2.42,All Open Resolvers,826
1389,2023-07-05,3.8,All Open Resolvers,737
1390,2023-07-06,3.42,All Open Resolvers,761
1391,2023-07-07,4.22,All Open Resolvers,759
1392,2023-07-08,2.68,All Open Resolvers,783
1393,2023-07-09,3.17,All Open Resolvers,631
1394,2023-07-10,2.02,All Open Resolvers,793
1395,2023-07-11,4.35,All Open Resolvers,483
1396,2023-07-13,2.54,All Open Resolvers,591
1397,2023-07-14,2.01,All Open Resolvers,596
1398,2023-07-15,2.4,All Open Resolvers,707
1399,2023-07-16,4.81,All Open Resolvers,645
1400,2023-07-17,2.8,All Open Resolvers,749
1401,2023-07-18,2.67,All Open Resolvers,750
1402,2023-07-19,2.7,All Open Resolvers,740
1403,2023-07-20,2.9,All Open Resolvers,656
1404,2023-07-21,3.76,All Open Resolvers,719
1405,2023-07-22,1.88,All Open Resolvers,532
1406,2023-07-23,6.54,All Open Resolvers,596
1407,2023-07-24,5.41,All Open Resolvers,684
1408,2023-07-25,12.44,All Open Resolvers,635
1409,2023-07-26,2.3,All Open Resolvers,608
1410,2023-07-27,18.83,All Open Resolvers,669
1411,2023-07-28,20.2,All Open Resolvers,604
1412,2023-07-29,20.63,All Open Resolvers,732
1413,2023-07-30,18.25,All Open Resolvers,707
1414,2023-07-31,17.11,All Open Resolvers,567
1415,2023-08-01,17.29,All Open Resolvers,694
1416,2023-08-02,20.41,All Open Resolvers,691
1417,2023-08-03,19.47,All Open Resolvers,719
1418,2023-08-04,15.74,All Open Resolvers,667
1419,2023-08-05,3.39,All Open Resolvers,678
1420,2023-08-06,2.69,All Open Resolvers,595
1421,2023-08-07,8.31,All Open Resolvers,626
1422,2023-08-08,10.18,All Open Resolvers,619
1423,2023-08-09,10.69,All Open Resolvers,655
1424,2023-08-10,3.01,All Open Resolvers,532
1425,2023-08-11,2.99,All Open Resolvers,938
1426,2023-08-12,8.5,All Open Resolvers,1059
1427,2023-08-13,3.92,All Open Resolvers,943
1428,2023-08-14,1.92,All Open Resolvers,833
1429,2023-08-15,2.63,All Open Resolvers,949
1430,2023-08-16,17.54,All Open Resolvers,821
1431,2023-08-17,25.88,All Open Resolvers,626
1432,2023-08-18,17.43,All Open Resolvers,935
1433,2023-08-19,30.49,All Open Resolvers,1092
1434,2023-08-20,30.17,All Open Resolvers,812
1435,2023-08-21,34.26,All Open Resolvers,645
1436,2023-08-22,31.5,All Open Resolvers,892
1437,2023-08-23,34.56,All Open Resolvers,709
1438,2023-08-24,37.75,All Open Resolvers,861
1439,2023-08-25,42.49,All Open Resolvers,826
1440,2023-08-26,52.86,All Open Resolvers,823
1441,2023-08-27,43.02,All Open Resolvers,802
1442,2023-08-28,45.96,All Open Resolvers,768
1443,2023-08-29,64.33,All Open Resolvers,712
1444,2023-08-30,70.38,All Open Resolvers,736
1445,2023-08-31,68.13,All Open Resolvers,524
1446,2023-09-02,51.18,All Open Resolvers,1700
1447,2023-09-03,46.38,All Open Resolvers,953
1448,2023-09-04,47.44,All Open Resolvers,858
1449,2023-09-05,45.82,All Open Resolvers,945
1450,2023-09-06,48.36,All Open Resolvers,761
1451,2023-09-07,49.17,All Open Resolvers,1139
1452,2023-09-08,45.29,All Open Resolvers,1020
1453,2023-09-09,51.59,All Open Resolvers,1068
1454,2023-09-10,46.89,All Open Resolvers,819
1455,2023-09-11,51.85,All Open Resolvers,920
1456,2023-09-12,30.32,All Open Resolvers,1108
1457,2023-09-13,33.51,All Open Resolvers,746
1458,2023-09-14,33.22,All Open Resolvers,1219
1459,2023-09-27,47.19,All Open Resolvers,1475
1460,2023-09-28,55.04,All Open Resolvers,714
1461,2023-09-29,58.97,All Open Resolvers,819
1462,2023-09-30,52.16,All Open Resolvers,671
1463,2023-10-01,47.47,All Open Resolvers,573
1464,2023-10-02,51.47,All Open Resolvers,678
1465,2023-10-03,61.12,All Open Resolvers,769
1466,2023-10-04,57.3,All Open Resolvers,801
1467,2023-10-05,60.57,All Open Resolvers,946
1468,2023-10-06,53.56,All Open Resolvers,745
1469,2023-10-07,35.9,All Open Resolvers,663
1470,2023-10-08,27.0,All Open Resolvers,826
1471,2023-10-09,28.41,All Open Resolvers,690
1472,2023-10-10,47.3,All Open Resolvers,685
1473,2023-10-11,58.56,All Open Resolvers,724
1474,2023-10-12,40.45,All Open Resolvers,895
1475,2023-10-13,39.2,All Open Resolvers,778
1476,2023-10-14,51.59,All Open Resolvers,661
1477,2023-10-15,50.2,All Open Resolvers,769
1478,2023-10-16,52.41,All Open Resolvers,788
1479,2023-10-17,52.22,All Open Resolvers,810
1480,2023-10-18,46.9,All Open Resolvers,597
1481,2023-10-19,48.81,All Open Resolvers,631
1482,2023-10-21,49.66,All Open Resolvers,737
1483,2023-10-22,47.39,All Open Resolvers,555
1484,2023-10-23,48.42,All Open Resolvers,506
1485,2023-10-24,43.04,All Open Resolvers,941
1486,2023-10-25,46.2,All Open Resolvers,933
1487,2023-10-26,49.31,All Open Resolvers,864
1488,2023-10-27,47.21,All Open Resolvers,1093
1489,2023-10-28,49.7,All Open Resolvers,998
1490,2023-10-29,40.95,All Open Resolvers,696
1491,2023-10-30,44.42,All Open Resolvers,941
1492,2023-10-31,45.0,All Open Resolvers,1151
1493,2023-11-01,37.61,All Open Resolvers,1037
1494,2023-11-02,36.58,All Open Resolvers,790
1495,2023-11-03,46.97,All Open Resolvers,1090
1496,2023-11-04,41.04,All Open Resolvers,1613
1497,2023-11-05,40.93,All Open Resolvers,1351
1498,2023-11-06,43.63,All Open Resolvers,722
1499,2023-11-07,50.12,All Open Resolvers,838
1500,2023-11-08,46.81,All Open Resolvers,957
1501,2023-11-09,49.7,All Open Resolvers,666
1502,2023-11-10,55.51,All Open Resolvers,490
1503,2023-11-11,50.86,All Open Resolvers,1860
1504,2023-11-12,41.47,All Open Resolvers,885
1505,2023-11-13,37.68,All Open Resolvers,767
1506,2023-11-14,42.4,All Open Resolvers,592
1507,2023-11-15,36.08,All Open Resolvers,582
1508,2023-11-16,43.93,All Open Resolvers,931
1509,2023-11-17,44.29,All Open Resolvers,587
1510,2023-11-18,44.78,All Open Resolvers,632
1511,2023-11-20,49.27,All Open Resolvers,479
1512,2023-11-21,46.9,All Open Resolvers,403
1513,2023-11-22,48.15,All Open Resolvers,378
1514,2023-11-23,49.06,All Open Resolvers,373
1515,2023-11-24,49.11,All Open Resolvers,450
1516,2023-11-25,46.64,All Open Resolvers,639
1517,2023-11-26,41.57,All Open Resolvers,664
1518,2023-11-28,42.75,All Open Resolvers,407
1519,2023-11-29,51.48,All Open Resolvers,676
1520,2023-11-30,44.86,All Open Resolvers,555
1521,2023-12-01,47.34,All Open Resolvers,826
1522,2023-12-02,40.11,All Open Resolvers,556
1523,2023-12-03,41.83,All Open Resolvers,698
1524,2023-12-04,49.82,All Open Resolvers,552
1525,2023-12-05,49.38,All Open Resolvers,644
1526,2023-12-06,44.03,All Open Resolvers,611
1527,2023-12-07,71.12,All Open Resolvers,786
1528,2023-12-08,88.83,All Open Resolvers,537
1529,2023-12-09,59.62,All Open Resolvers,572
1530,2023-12-10,48.3,All Open Resolvers,706
1531,2023-12-11,49.05,All Open Resolvers,524
1532,2023-12-12,43.06,All Open Resolvers,634
1533,2023-12-13,50.52,All Open Resolvers,776
1534,2023-12-14,51.84,All Open Resolvers,544
1535,2023-12-15,45.77,All Open Resolvers,461
1536,2023-12-16,50.88,All Open Resolvers,509
1537,2023-12-17,52.89,All Open Resolvers,433
1538,2023-12-18,49.84,All Open Resolvers,634
1539,2023-12-19,52.87,All Open Resolvers,628
1540,2023-12-20,53.91,All Open Resolvers,460
1541,2023-12-21,53.02,All Open Resolvers,579
1542,2023-12-22,54.74,All Open Resolvers,475
1543,2023-12-23,53.65,All Open Resolvers,384
1544,2023-12-24,53.5,All Open Resolvers,357
1545,2023-12-25,53.37,All Open Resolvers,371
1546,2023-12-26,51.87,All Open Resolvers,428
1547,2023-12-27,54.19,All Open Resolvers,430
1548,2023-12-28,52.5,All Open Resolvers,360
1549,2023-12-29,53.39,All Open Resolvers,384
1550,2023-12-30,54.74,All Open Resolvers,380
1551,2024-01-01,57.08,All Open Resolvers,424
1552,2024-01-02,50.56,All Open Resolvers,358
1553,2024-01-03,51.12,All Open Resolvers,538
1554,2024-01-04,56.13,All Open Resolvers,506
1555,2024-01-05,49.41,All Open Resolvers,510
1556,2024-01-06,56.39,All Open Resolvers,454
1557,2024-01-07,55.35,All Open Resolvers,533
1558,2024-01-08,46.25,All Open Resolvers,400
1559,2024-01-09,58.56,All Open Resolvers,362
1560,2024-01-10,50.25,All Open Resolvers,601
1561,2024-01-11,52.97,All Open Resolvers,370
1562,2024-01-12,44.85,All Open Resolvers,515
1563,2024-01-13,54.53,All Open Resolvers,805
1564,2024-01-14,45.8,All Open Resolvers,965
1565,2024-01-15,48.63,All Open Resolvers,619
1566,2024-01-16,50.51,All Open Resolvers,687
1567,2024-01-17,55.47,All Open Resolvers,631
1568,2024-01-18,55.38,All Open Resolvers,641
1569,2024-01-19,42.74,All Open Resolvers,482
1570,2024-01-20,55.35,All Open Resolvers,692
1571,2024-01-21,45.54,All Open Resolvers,863
1572,2024-01-22,55.75,All Open Resolvers,1731
1573,2024-01-23,50.72,All Open Resolvers,1380
1574,2024-01-24,48.29,All Open Resolvers,1493
1575,2024-01-25,50.14,All Open Resolvers,724
1576,2024-01-26,45.66,All Open Resolvers,1128
1577,2024-01-27,54.33,All Open Resolvers,992
1578,2024-01-28,53.22,All Open Resolvers,964
1579,2024-01-29,51.79,All Open Resolvers,952
1580,2024-01-30,52.09,All Open Resolvers,1125
1581,2024-01-31,46.44,All Open Resolvers,730
1582,2024-02-01,47.19,All Open Resolvers,623
1583,2024-02-02,43.7,All Open Resolvers,1103
1584,2024-02-03,44.18,All Open Resolvers,756
1585,2024-02-04,56.32,All Open Resolvers,1108
1586,2024-02-05,44.04,All Open Resolvers,1065
1587,2024-02-06,51.89,All Open Resolvers,1056
1588,2024-02-07,44.71,All Open Resolvers,1333
1589,2024-02-08,44.29,All Open Resolvers,1059
1590,2024-02-09,44.52,All Open Resolvers,1013
1591,2024-02-10,46.41,All Open Resolvers,1573
1592,2024-02-11,43.43,All Open Resolvers,1386
1593,2024-02-12,47.17,All Open Resolvers,600
1594,2024-02-13,44.48,All Open Resolvers,1014
1595,2024-02-14,49.33,All Open Resolvers,971
1596,2024-02-15,43.44,All Open Resolvers,937
1597,2024-02-16,46.39,All Open Resolvers,416
1598,2024-02-17,43.85,All Open Resolvers,1040
1599,2024-02-18,46.15,All Open Resolvers,754
1600,2024-02-19,52.41,All Open Resolvers,975
1601,2024-02-20,47.92,All Open Resolvers,768
1602,2024-02-21,45.96,All Open Resolvers,1125
1603,2024-02-22,46.36,All Open Resolvers,837
1604,2024-02-23,43.16,All Open Resolvers,1557
1605,2024-02-24,40.43,All Open Resolvers,1521
1606,2024-02-25,52.08,All Open Resolvers,1058
1607,2024-02-26,44.58,All Open Resolvers,415
1608,2024-02-27,55.47,All Open Resolvers,640
1609,2024-02-28,64.58,All Open Resolvers,765
1610,2024-02-29,58.97,All Open Resolvers,563
1611,2024-03-01,63.77,All Open Resolvers,1681
1612,2024-03-02,65.85,All Open Resolvers,1186
1613,2024-03-03,70.13,All Open Resolvers,1453
1614,2024-03-04,64.06,All Open Resolvers,704
1615,2024-03-05,64.01,All Open Resolvers,589
1616,2024-03-06,69.22,All Open Resolvers,965
1617,2024-03-07,63.91,All Open Resolvers,773
1618,2024-03-08,61.78,All Open Resolvers,1065
1619,2024-03-09,58.58,All Open Resolvers,565
1620,2024-03-10,57.88,All Open Resolvers,876
1621,2024-03-11,68.2,All Open Resolvers,1110
1622,2024-03-12,71.62,All Open Resolvers,1427
1623,2024-03-13,67.59,All Open Resolvers,1222
1624,2024-03-14,72.05,All Open Resolvers,1320
1625,2024-03-15,71.97,All Open Resolvers,1552
1626,2024-03-16,63.02,All Open Resolvers,941
1627,2024-03-17,60.49,All Open Resolvers,820
1628,2024-03-18,57.74,All Open Resolvers,646
1629,2024-03-19,61.14,All Open Resolvers,880
1630,2024-03-20,55.57,All Open Resolvers,673
1631,2024-03-21,49.2,All Open Resolvers,1307
1632,2024-03-22,45.77,All Open Resolvers,1464
1633,2024-03-23,48.3,All Open Resolvers,1325
1634,2024-03-24,46.91,All Open Resolvers,1085
1635,2024-03-25,49.47,All Open Resolvers,1134
1636,2024-03-26,45.8,All Open Resolvers,1382
1637,2024-03-27,46.75,All Open Resolvers,986
1638,2024-03-28,39.71,All Open Resolvers,889
1639,2024-03-29,38.51,All Open Resolvers,979
1640,2024-03-31,50.39,All Open Resolvers,1395
1641,2024-04-01,52.25,All Open Resolvers,1803
1642,2024-04-02,56.29,All Open Resolvers,1487
1643,2024-04-03,49.11,All Open Resolvers,1468
1644,2024-04-05,53.41,All Open Resolvers,1670
1645,2024-04-07,57.2,All Open Resolvers,1645
1646,2024-04-08,64.24,All Open Resolvers,1678
1647,2024-04-09,71.86,All Open Resolvers,1848
1648,2024-04-10,65.03,All Open Resolvers,1367
1649,2024-04-11,67.33,All Open Resolvers,1298
1650,2024-04-12,72.52,All Open Resolvers,1616
1651,2024-04-13,71.25,All Open Resolvers,1701
1652,2024-04-14,65.64,All Open Resolvers,815
